;origem;destino;caminho
24392;42483;45262;['42483', '39870', '45262']
24393;42483;45274;['42483', '10836', '44135', '45274']
24394;42483;45273;['42483', '10836', '44135', '45273']
24395;42483;45265;['42483', '45265']
24396;42483;45275;['42483', '39870', '9783', '45275']
24397;42483;45281;['42483', '45281']
24398;42483;45267;['42483', '10836', '44135', '15969', '45267']
24399;42483;45586;['42483', '10836', '39740', '45586']
24400;42483;45877;['42483', '29671', '45877']
24401;42483;45715;['42483', '29669', '45715']
24402;42483;45917;['42483', '39870', '45917']
24403;42483;45913;['42483', '10836', '44135', '15969', '45913']
24404;42483;45727;['42483', '29669', '45727']
24405;42483;45748;['42483', '39870', '45748']
24406;42483;45723;['42483', '29669', '45723']
24407;42483;45993;['42483', '10836', '45993']
24408;42483;45957;['42483', '44951', '45957']
24409;42483;46176;['42483', '39870', '9783', '46176']
24410;42483;46036;['42483', '10836', '46036']
24411;42483;46074;['42483', '39870', '9783', '28560', '46074']
24412;42483;46256;['42483', '39870', '46256']
24413;42483;46172;['42483', '10836', '46172']
24414;42483;46066;['42483', '35600', '46066']
24415;42483;46189;['42483', '46189']
24416;42483;46155;['42483', '10836', '46155']
24417;42483;46270;['42483', '10836', '39740', '46270']
24418;42483;46243;['42483', '39870', '9783', '46243']
24419;42483;46708;['42483', '10836', '46708']
24420;42483;46710;['42483', '10836', '44135', '46710']
24421;42483;46709;['42483', '10836', '39740', '46709']
24422;42483;46715;['42483', '10836', '39740', '14398', '46715']
24423;42483;46758;['42483', '46758']
24424;42483;46724;['42483', '39870', '46724']
24425;42483;47819;['42483', '39870', '47819']
24426;42483;48331;['42483', '10836', '44135', '48331']
24427;42483;48254;['42483', '39870', '48254']
24428;42483;48330;['42483', '10836', '44135', '48330']
24429;42483;48061;['42483', '48061']
24430;42483;48187;['42483', '10836', '48187']
24431;42483;48510;['42483', '39870', '9783', '28560', '48510']
24432;42483;50973;['42483', '10836', '50973']
24433;42483;50917;['42483', '39870', '50917']
24434;42483;50974;['42483', '39870', '9783', '45275', '50974']
24435;42483;50976;['42483', '10836', '39740', '14398', '50976']
24436;42483;50918;['42483', '39870', '50918']
24437;42483;50972;['42483', '39870', '9783', '39738', '50972']
24438;42483;49994;['42483', '49994']
24439;42483;50547;['42483', '10836', '39740', '50547']
24440;42483;50978;['42483', '10836', '39740', '14398', '50978']
24441;42483;50383;['42483', '50383']
24442;42483;50274;['42483', '39870', '9783', '50274']
24443;42483;50952;['42483', '10836', '50952']
24444;42483;203;['42483', '10836', '203']
24445;42483;267;['42483', '10836', '267']
24446;42483;781;['42483', '35600', '781']
24447;42483;927;['42483', '927']
24448;42483;1992;['42483', '10836', '44135', '15969', '1992']
24449;42483;2171;['42483', '10836', '39740', '26150', '45004', '2171']
24450;42483;835;['42483', '39870', '835']
24451;42483;902;['42483', '10836', '44135', '15969', '902']
24452;42483;1988;['42483', '10836', '1988']
24453;42480;42480;['42480']
24454;42480;3804;['42480', '45004', '26150', '3804']
24455;42480;3772;['42480', '3772']
24456;42480;4310;['42480', '2171', '4310']
24457;42480;5558;['42480', '5558']
24458;42480;5715;['42480', '902', '5715']
24459;42480;6129;['42480', '45004', '26150', '39740', '6129']
24460;42480;7326;['42480', '39810', '7326']
24461;42480;7273;['42480', '45004', '7273']
24462;42480;7961;['42480', '7961']
24463;42480;29672;['42480', '45004', '26150', '18087', '29675', '29672']
24464;42480;9111;['42480', '2171', '9111']
24465;42480;9718;['42480', '45004', '9718']
24466;42480;9783;['42480', '45004', '26150', '16475', '9783']
24467;42480;9784;['42480', '2171', '9784']
24468;42480;10836;['42480', '45004', '26150', '10836']
24469;42480;10890;['42480', '45004', '26150', '10890']
24470;42480;11849;['42480', '45004', '26150', '11849']
24471;42480;12518;['42480', '12518']
24472;42480;13323;['42480', '45004', '26150', '13323']
24473;42480;13648;['42480', '45004', '26150', '16475', '13648']
24474;42480;13802;['42480', '45004', '26150', '13802']
24475;42480;14398;['42480', '45004', '26150', '14398']
24476;42480;15969;['42480', '45004', '15969']
24477;42480;15962;['42480', '45004', '26150', '45957', '15962']
24478;42480;15711;['42480', '15711']
24479;42480;16475;['42480', '45004', '26150', '16475']
24480;42480;17076;['42480', '39732', '46710', '17076']
24481;42480;17079;['42480', '45004', '9718', '17079']
24482;42480;18087;['42480', '45004', '26150', '18087']
24483;42480;18090;['42480', '902', '45267', '18090']
24484;42480;18192;['42480', '39732', '46710', '29679', '18192']
24485;42480;20325;['42480', '20325']
24486;42480;26145;['42480', '39732', '39750', '26145']
24487;42480;26150;['42480', '45004', '26150']
24488;42480;27891;['42480', '45004', '27891']
24489;42480;27886;['42480', '45004', '9718', '27886']
24490;42480;28747;['42480', '39894', '28747']
24491;42480;28560;['42480', '45004', '26150', '28560']
24492;42480;28564;['42480', '45004', '26150', '18087', '29675', '35833', '28564']
24493;42480;28629;['42480', '902', '45267', '18090', '28629']
24494;42480;28536;['42480', '45004', '26150', '28536']
24495;42480;28640;['42480', '45004', '26150', '28640']
24496;42480;28549;['42480', '45004', '26150', '28549']
24497;42480;28634;['42480', '45004', '26150', '28634']
24498;42480;28649;['42480', '2171', '28649']
24499;42480;28745;['42480', '45004', '26150', '18087', '29675', '28745']
24500;42480;29670;['42480', '2171', '29670']
24501;42480;29669;['42480', '45004', '26150', '18087', '29675', '29669']
24502;42480;29679;['42480', '39732', '46710', '29679']
24503;42480;29675;['42480', '45004', '26150', '18087', '29675']
24504;42480;29680;['42480', '45004', '26150', '39736', '29680']
24505;42480;29678;['42480', '45004', '26150', '16475', '29678']
24506;42480;29677;['42480', '45004', '26150', '18087', '29675', '35833', '29677']
24507;42480;29676;['42480', '45004', '26150', '39740', '29676']
24508;42480;29673;['42480', '45004', '26150', '29673']
24509;42480;29674;['42480', '45004', '26150', '16475', '29674']
24510;42480;29671;['42480', '45004', '26150', '18087', '29675', '29671']
24511;42480;29681;['42480', '45004', '26150', '29681']
24512;42480;29716;['42480', '45004', '26150', '45957', '29716']
24513;42480;32356;['42480', '45004', '26150', '13323', '781', '32356']
24514;42480;32285;['42480', '45004', '26150', '16475', '45262', '32285']
24515;42480;33013;['42480', '45004', '26150', '16475', '33013']
24516;42480;34557;['42480', '45004', '26150', '16475', '45748', '34557']
24517;42480;35600;['42480', '45004', '26150', '18087', '35600']
24518;42480;35867;['42480', '45004', '26150', '39740', '35867']
24519;42480;35776;['42480', '45004', '26150', '35776']
24520;42480;35613;['42480', '45004', '26150', '35613']
24521;42480;35814;['42480', '45004', '26150', '35814']
24522;42480;35727;['42480', '45004', '26150', '18087', '35727']
24523;42480;35856;['42480', '45004', '26150', '16475', '35856']
24524;42480;35777;['42480', '45004', '26150', '16475', '35777']
24525;42480;35800;['42480', '45004', '26150', '39740', '35800']
24526;42480;35603;['42480', '45004', '26150', '18087', '29675', '35833', '35603']
24527;42480;35861;['42480', '45004', '26150', '35861']
24528;42480;35601;['42480', '45004', '26150', '18087', '29675', '35601']
24529;42480;35833;['42480', '45004', '26150', '18087', '29675', '35833']
24530;42480;39810;['42480', '39810']
24531;42480;39800;['42480', '39800']
24532;42480;39733;['42480', '45004', '48331', '39733']
24533;42480;39812;['42480', '45004', '26150', '18087', '39812']
24534;42480;39811;['42480', '45004', '26150', '39811']
24535;42480;39799;['42480', '39894', '39799']
24536;42480;39729;['42480', '45004', '26150', '39729']
24537;42480;39744;['42480', '2171', '39744']
24538;42480;39731;['42480', '45004', '27891', '39731']
24539;42480;39753;['42480', '45004', '39753']
24540;42480;39742;['42480', '45004', '26150', '16475', '9783', '39742']
24541;42480;39749;['42480', '39732', '46710', '39749']
24542;42480;39730;['42480', '45004', '26150', '18087', '39730']
24543;42480;39870;['42480', '45004', '26150', '18087', '29675', '39870']
24544;42480;39750;['42480', '39732', '39750']
24545;42480;39737;['42480', '45004', '26150', '18087', '29675', '39737']
24546;42480;39767;['42480', '45004', '26150', '39767']
24547;42480;39739;['42480', '45004', '26150', '39739']
24548;42480;39728;['42480', '45004', '26150', '39740', '39728']
24549;42480;39743;['42480', '2171', '39743']
24550;42480;39745;['42480', '2171', '39745']
24551;42480;39740;['42480', '45004', '26150', '39740']
24552;42480;39752;['42480', '45004', '26150', '39752']
24553;42480;39751;['42480', '39732', '46710', '39751']
24554;42480;39894;['42480', '39894']
24555;42480;39732;['42480', '39732']
24556;42480;39910;['42480', '45004', '26150', '39910']
24557;42480;39734;['42480', '39732', '39734']
24558;42480;39765;['42480', '2171', '39765']
24559;42480;39736;['42480', '45004', '26150', '39736']
24560;42480;39735;['42480', '45004', '39735']
24561;42480;39738;['42480', '45004', '26150', '50972', '39738']
24562;42480;39766;['42480', '45004', '26150', '10836', '39766']
24563;42480;39746;['42480', '39746']
24564;42480;39741;['42480', '39894', '39741']
24565;42480;39747;['42480', '39732', '39747']
24566;42480;39748;['42480', '45004', '26150', '39748']
24567;42480;39764;['42480', '45004', '26150', '39740', '39764']
24568;42480;39754;['42480', '39732', '39754']
24569;42480;42481;['42480', '2171', '42481']
24570;42480;42483;['42480', '45004', '26150', '18087', '29675', '42483']
24571;42480;42482;['42480', '45004', '26150', '18087', '42482']
24572;42480;43247;['42480', '43247']
24573;42480;43965;['42480', '45004', '43965']
24574;42480;43963;['42480', '43963']
24575;42480;43964;['42480', '902', '45267', '43964']
24576;42480;43962;['42480', '45004', '26150', '43962']
24577;42480;43791;['42480', '39732', '46710', '43791']
24578;42480;43790;['42480', '45004', '26150', '43790']
24579;42480;44114;['42480', '45004', '26150', '16475', '44114']
24580;42480;44135;['42480', '45004', '26150', '44135']
24581;42480;44387;['42480', '45004', '26150', '39752', '44387']
24582;42480;44795;['42480', '45004', '26150', '44795']
24583;42480;44770;['42480', '45004', '26150', '44770']
24584;42480;44720;['42480', '45004', '26150', '3804', '44720']
24585;42480;44486;['42480', '45004', '26150', '45275', '44486']
24586;42480;44692;['42480', '45004', '26150', '44692']
24587;42480;44842;['42480', '45004', '26150', '16475', '44842']
24588;42480;44915;['42480', '39732', '46710', '44915']
24589;42480;44974;['42480', '45004', '26150', '18087', '29675', '44974']
24590;42480;44971;['42480', '45004', '27891', '44971']
24591;42480;45144;['42480', '45004', '26150', '45144']
24592;42480;44914;['42480', '39732', '46710', '44914']
24593;42480;45004;['42480', '45004']
24594;42480;44951;['42480', '45004', '26150', '18087', '44951']
24595;42480;44811;['42480', '2171', '44811']
24596;42480;44837;['42480', '45004', '26150', '16475', '44842', '44837']
24597;42480;44843;['42480', '45004', '26150', '16475', '44842', '44843']
24598;42480;44812;['42480', '45004', '26150', '44812']
24599;42480;44910;['42480', '45004', '26150', '44910']
24600;42480;44836;['42480', '45004', '26150', '16475', '44836']
24601;42480;45262;['42480', '45004', '26150', '16475', '45262']
24602;42480;45274;['42480', '39732', '45274']
24603;42480;45273;['42480', '45004', '27891', '45273']
24604;42480;45265;['42480', '45004', '26150', '18087', '29675', '45265']
24605;42480;45275;['42480', '45004', '26150', '45275']
24606;42480;45281;['42480', '45004', '26150', '18087', '42482', '45281']
24607;42480;45267;['42480', '902', '45267']
24608;42480;45586;['42480', '45004', '26150', '45586']
24609;42480;45877;['42480', '45004', '26150', '18087', '29675', '45265', '45877']
24610;42480;45715;['42480', '45004', '26150', '18087', '29675', '35833', '45715']
24611;42480;45917;['42480', '45004', '26150', '45917']
24612;42480;45913;['42480', '2171', '45913']
24613;42480;45727;['42480', '39894', '45727']
24614;42480;45748;['42480', '45004', '26150', '16475', '45748']
24615;42480;45723;['42480', '39894', '45723']
24616;42480;45993;['42480', '39894', '45993']
24617;42480;45957;['42480', '45004', '26150', '45957']
24618;42480;46176;['42480', '45004', '26150', '39740', '46176']
24619;42480;46036;['42480', '45004', '26150', '46036']
24620;42480;46074;['42480', '45004', '26150', '46074']
24621;42480;46256;['42480', '45004', '26150', '16475', '46256']
24622;42480;46172;['42480', '45004', '26150', '46172']
24623;42480;46066;['42480', '45004', '26150', '13323', '46066']
24624;42480;46189;['42480', '45004', '26150', '18087', '29675', '46189']
24625;42480;46155;['42480', '45004', '26150', '46155']
24626;42480;46270;['42480', '45004', '26150', '46270']
24627;42480;46243;['42480', '45004', '26150', '39740', '46243']
24628;42480;46708;['42480', '45004', '26150', '46708']
24629;42480;46710;['42480', '39732', '46710']
24630;42480;46709;['42480', '45004', '46709']
24631;42480;46715;['42480', '2171', '46715']
24632;42480;46758;['42480', '45004', '26150', '16475', '46758']
24633;42480;46724;['42480', '45004', '26150', '16475', '46724']
24634;42480;47819;['42480', '45004', '26150', '16475', '47819']
24635;42480;48331;['42480', '45004', '48331']
24636;42480;48254;['42480', '45004', '26150', '16475', '48254']
24637;42480;48330;['42480', '39732', '48330']
24638;42480;48061;['42480', '45004', '26150', '18087', '29675', '48061']
24639;42480;48187;['42480', '45004', '26150', '48187']
24640;42480;48510;['42480', '45004', '26150', '48510']
24641;42480;50973;['42480', '45004', '26150', '39752', '50973']
24642;42480;50917;['42480', '45004', '26150', '50917']
24643;42480;50974;['42480', '45004', '26150', '50974']
24644;42480;50976;['42480', '39732', '50976']
24645;42480;50918;['42480', '45004', '26150', '50918']
24646;42480;50972;['42480', '45004', '26150', '50972']
24647;42480;49994;['42480', '45004', '26150', '18087', '29675', '49994']
24648;42480;50547;['42480', '45004', '26150', '50547']
24649;42480;50978;['42480', '2171', '50978']
24650;42480;50383;['42480', '45004', '26150', '18087', '50383']
24651;42480;50274;['42480', '45004', '26150', '39740', '50274']
24652;42480;50952;['42480', '45004', '26150', '39752', '44387', '50952']
24653;42480;203;['42480', '45004', '26150', '39752', '203']
24654;42480;267;['42480', '45004', '26150', '267']
24655;42480;781;['42480', '45004', '26150', '13323', '781']
24656;42480;927;['42480', '45004', '26150', '45957', '927']
24657;42480;1992;['42480', '1992']
24658;42480;2171;['42480', '2171']
24659;42480;835;['42480', '45004', '26150', '835']
24660;42480;902;['42480', '902']
24661;42480;1988;['42480', '45004', '26150', '1988']
24662;42482;42482;['42482']
24663;42482;3804;['42482', '39740', '3804']
24664;42482;3772;['42482', '39740', '26150', '45004', '3772']
24665;42482;4310;['42482', '44135', '4310']
24666;42482;5558;['42482', '39740', '26150', '5558']
24667;42482;5715;['42482', '44135', '15969', '5715']
24668;42482;6129;['42482', '29678', '6129']
24669;42482;7326;['42482', '44135', '15969', '7326']
24670;42482;7273;['42482', '44135', '7273']
24671;42482;7961;['42482', '39740', '26150', '45004', '7961']
24672;42482;29672;['42482', '29672']
24673;42482;9111;['42482', '39740', '14398', '9111']
24674;42482;9718;['42482', '44135', '9718']
24675;42482;9783;['42482', '29678', '9783']
24676;42482;9784;['42482', '45993', '9784']
24677;42482;10836;['42482', '10836']
24678;42482;10890;['42482', '39740', '50972', '10890']
24679;42482;11849;['42482', '39740', '11849']
24680;42482;12518;['42482', '39740', '14398', '12518']
24681;42482;13323;['42482', '39740', '13323']
24682;42482;13648;['42482', '13648']
24683;42482;13802;['42482', '48254', '13802']
24684;42482;14398;['42482', '39740', '14398']
24685;42482;15969;['42482', '44135', '15969']
24686;42482;15962;['42482', '15962']
24687;42482;15711;['42482', '39740', '14398', '15711']
