;origem;destino;distancia
32631;45877;44951;14,46
32632;45877;29716;14,90
32633;45877;33013;14,98
32634;45877;46758;15,14
32635;45877;28747;15,62
32636;45877;927;15,63
32637;45877;28634;16,08
32638;45877;15962;16,40
32639;45877;10836;16,46
32640;45877;44836;16,56
32641;45877;28640;16,58
32642;45877;39812;16,97
32643;45877;35727;16,99
32644;45877;9783;17,18
32645;45877;35856;17,42
32646;45877;29678;17,63
32647;45877;47819;17,77
32648;45877;44720;17,88
32649;45877;45957;17,90
32650;45877;45281;18,08
32651;45877;32285;18,23
32652;45877;39811;18,46
32653;45877;45262;18,48
32654;45877;44842;18,70
32655;45877;42482;18,80
32656;45877;44837;19,12
32657;45877;44843;19,15
32658;45877;48254;19,27
32659;45877;34557;19,63
32660;45877;13648;19,69
32661;45877;29675;19,85
32662;45877;32356;20,10
32663;45877;35777;20,33
32664;45877;29674;20,44
32665;45877;44114;20,68
32666;45877;39910;20,76
32667;45877;45748;20,78
32668;45877;16475;21,90
32669;45877;35867;22,26
32670;45877;50274;22,64
32671;45877;46243;22,84
32672;45877;39730;23,14
32673;45877;13802;23,28
32674;45877;46066;23,47
32675;45877;18087;23,55
32676;45877;46256;23,70
32677;45877;35776;23,83
32678;45877;6129;24,27
32679;45877;28549;24,38
32680;45877;45917;24,58
32681;45877;29676;24,79
32682;45877;39764;25,07
32683;45877;35800;25,28
32684;45877;39740;25,42
32685;45877;29673;25,65
32686;45877;44770;26,13
32687;45877;46176;26,38
32688;45877;35814;26,85
32689;45877;835;27,14
32690;45877;35861;27,21
32691;45877;39728;27,31
32692;45877;44795;27,34
32693;45877;50917;27,45
32694;45877;781;27,60
32695;45877;50918;27,84
32696;45877;50952;28,47
32697;45877;39729;28,70
32698;45877;45144;28,81
32699;45877;28536;28,90
32700;45877;267;29,28
32701;45877;46270;29,29
32702;45877;44910;29,62
32703;45877;39767;29,67
32704;45877;39738;29,78
32705;45877;45275;29,79
32706;45877;35613;30,38
32707;45877;44486;30,43
32708;45877;50973;30,53
32709;45877;1988;31,08
32710;45877;13323;31,27
32711;45877;203;31,66
32712;45877;29681;32,02
32713;45877;50972;32,13
32714;45877;44387;32,22
32715;45877;39736;32,41
32716;45877;28560;32,59
32717;45877;44692;32,74
32718;45877;48187;33,47
32719;45877;29680;33,66
32720;45877;39752;34,10
32721;45877;3804;34,56
32722;45877;10890;34,62
32723;45877;43790;35,34
32724;45877;50547;35,56
32725;45877;46074;35,66
32726;45877;46036;35,70
32727;45877;48510;35,73
32728;45877;39739;36,57
32729;45877;14398;36,75
32730;45877;43962;36,94
32731;45877;42481;37,76
32732;45877;11849;38,09
32733;45877;44135;38,49
32734;45877;44812;38,80
32735;45877;17076;38,87
32736;45877;45586;39,06
32737;45877;39749;39,62
32738;45877;18192;39,76
32739;45877;29679;40,12
32740;45877;44811;40,17
32741;45877;45993;40,67
32742;45877;43791;41,48
32743;45877;50974;41,88
32744;45877;39748;42,01
32745;45877;44915;42,52
32746;45877;39751;42,82
32747;45877;44914;42,92
32748;45877;26150;43,00
32749;45877;46155;43,23
32750;45877;46710;43,35
32751;45877;46708;43,43
32752;45877;26145;44,03
32753;45877;46709;44,07
32754;45877;46172;44,39
32755;45877;29670;45,73
32756;45877;39750;46,32
32757;45877;48330;47,89
32758;45877;39747;48,51
32759;45877;46724;48,53
32760;45877;39743;49,37
32761;45877;50976;49,55
32762;45877;39745;50,05
32763;45877;39754;50,34
32764;45877;17079;50,55
32765;45877;27886;50,55
32766;45877;39744;50,78
32767;45877;9718;51,00
32768;45877;39733;52,18
32769;45877;39734;53,08
32770;45877;45273;53,76
32771;45877;44971;53,87
32772;45877;28629;54,09
32773;45877;39731;54,47
32774;45877;9784;55,01
32775;45877;15969;55,26
32776;45877;28649;55,41
32777;45877;48331;55,77
32778;45877;39753;55,91
32779;45877;39732;56,20
32780;45877;45274;56,73
32781;45877;4310;56,84
32782;45877;27891;56,98
32783;45877;43964;57,37
32784;45877;39735;57,95
32785;45877;7273;58,02
32786;45877;45004;58,42
32787;45877;43963;58,52
32788;45877;39746;58,72
32789;45877;43965;58,84
32790;45877;18090;59,42
32791;45877;3772;59,52
32792;45877;9111;60,35
32793;45877;46715;60,59
32794;45877;20325;60,72
32795;45877;5558;61,40
32796;45877;50978;61,40
32797;45877;39894;62,04
32798;45877;39810;62,07
32799;45877;1992;62,13
32800;45877;7326;62,47
32801;45877;43247;62,57
32802;45877;42480;63,10
32803;45877;902;63,67
32804;45877;45267;64,00
32805;45877;2171;64,31
32806;45877;45913;64,59
32807;45877;5715;65,29
32808;45877;39765;65,82
32809;45877;7961;66,52
32810;45877;15711;68,79
32811;45877;39800;68,90
32812;45877;12518;70,70
32813;45715;45715;0,00
32814;45715;35603;2,47
32815;45715;45877;4,61
32816;45715;29669;4,85
32817;45715;39737;5,11
32818;45715;28564;5,85
32819;45715;39799;7,32
32820;45715;39741;8,12
32821;45715;45723;8,82
32822;45715;29671;9,21
32823;45715;45727;9,27
32824;45715;46189;9,71
32825;45715;29677;9,73
32826;45715;42483;10,33
32827;45715;35601;10,63
32828;45715;28747;10,76
32829;45715;35833;11,00
32830;45715;29672;11,37
32831;45715;39870;11,69
32832;45715;45265;11,70
32833;45715;44974;11,73
32834;45715;48061;11,81
32835;45715;28745;12,20
32836;45715;39766;12,23
32837;45715;49994;12,56
32838;45715;39742;13,97
32839;45715;35600;14,12
32840;45715;50383;14,48
32841;45715;44951;14,96
32842;45715;46758;15,13
32843;45715;29716;15,40
32844;45715;927;16,14
32845;45715;33013;16,23
32846;45715;28634;16,58
32847;45715;15962;16,90
32848;45715;35727;16,91
32849;45715;32356;16,94
32850;45715;10836;16,96
32851;45715;28640;17,08
32852;45715;39812;17,12
32853;45715;9783;17,77
32854;45715;44836;17,80
32855;45715;35856;18,01
32856;45715;29678;18,14
32857;45715;44720;18,24
32858;45715;45957;18,40
32859;45715;45281;18,58
32860;45715;46066;18,62
32861;45715;47819;18,78
32862;45715;32285;18,95
32863;45715;39811;18,96
32864;45715;45262;19,20
32865;45715;42482;19,30
32866;45715;44842;19,42
32867;45715;44843;19,87
32868;45715;44837;19,90
32869;45715;13648;20,29
32870;45715;29675;20,35
32871;45715;48254;20,51
32872;45715;34557;20,88
32873;45715;35777;21,58
32874;45715;29674;21,69
32875;45715;44114;21,93
32876;45715;39910;22,01
32877;45715;45748;22,03
32878;45715;16475;22,67
32879;45715;781;22,74
32880;45715;50274;23,24
32881;45715;46243;23,43
32882;45715;50952;23,44
32883;45715;35867;23,51
32884;45715;39730;23,65
32885;45715;13802;24,00
32886;45715;18087;24,06
32887;45715;46256;24,46
32888;45715;6129;24,87
32889;45715;28549;24,88
32890;45715;35776;25,08
32891;45715;29676;25,38
32892;45715;39764;25,66
32893;45715;50973;25,67
32894;45715;45917;25,83
32895;45715;39740;25,92
32896;45715;35800;26,52
32897;45715;203;26,63
32898;45715;44770;26,63
32899;45715;29673;26,90
32900;45715;46176;26,98
32901;45715;44387;27,37
32902;45715;35814;27,57
32903;45715;39728;27,90
32904;45715;35861;27,93
32905;45715;50917;28,17
32906;45715;835;28,39
32907;45715;50918;28,56
32908;45715;44795;28,78
32909;45715;39729;29,30
32910;45715;45144;29,40
32911;45715;28536;29,62
32912;45715;267;29,78
32913;45715;46270;29,80
32914;45715;44910;30,21
32915;45715;39738;30,38
32916;45715;45275;30,39
32917;45715;39767;30,39
32918;45715;13323;31,16
32919;45715;1988;31,59
32920;45715;35613;31,63
32921;45715;44486;31,68
32922;45715;43962;31,91
32923;45715;29681;32,52
32924;45715;50972;32,73
32925;45715;39736;33,01
32926;45715;28560;33,19
32927;45715;50547;33,46
32928;45715;44692;33,76
32929;45715;42481;33,86
32930;45715;48187;33,97
32931;45715;29680;34,25
32932;45715;39752;34,60
32933;45715;3804;35,06
32934;45715;10890;35,22
32935;45715;45993;35,65
32936;45715;43790;35,84
32937;45715;46036;36,20
32938;45715;46074;36,25
32939;45715;44811;36,27
32940;45715;48510;36,33
32941;45715;39739;37,07
32942;45715;14398;37,25
32943;45715;11849;38,59
32944;45715;44135;38,99
32945;45715;44812;39,04
32946;45715;17076;39,38
32947;45715;45586;39,56
32948;45715;39749;40,12
32949;45715;18192;40,27
32950;45715;29679;40,62
32951;45715;29670;41,83
32952;45715;43791;41,98
32953;45715;50974;42,48
32954;45715;39748;42,51
32955;45715;44915;43,02
32956;45715;39751;43,32
32957;45715;44914;43,42
32958;45715;26150;43,51
32959;45715;46155;43,73
32960;45715;46710;43,85
32961;45715;46708;43,94
32962;45715;26145;44,54
32963;45715;46709;44,58
32964;45715;46172;44,89
32965;45715;39743;45,46
32966;45715;39745;46,14
32967;45715;39750;46,83
32968;45715;39744;46,88
32969;45715;48330;48,39
32970;45715;39747;49,01
32971;45715;46724;49,78
32972;45715;44971;49,97
32973;45715;50976;50,06
32974;45715;28629;50,19
32975;45715;39754;50,85
32976;45715;17079;51,06
32977;45715;27886;51,06
32978;45715;9784;51,11
32979;45715;9718;51,50
32980;45715;28649;51,51
32981;45715;39733;52,69
32982;45715;4310;52,93
32983;45715;43964;53,47
32984;45715;39734;53,58
32985;45715;45273;54,26
32986;45715;39731;54,98
32987;45715;18090;55,52
32988;45715;15969;55,76
32989;45715;48331;56,28
32990;45715;39753;56,42
32991;45715;39732;56,70
32992;45715;45274;57,23
32993;45715;27891;57,48
32994;45715;39894;58,14
32995;45715;39735;58,45
32996;45715;7273;58,52
32997;45715;7326;58,57
32998;45715;45004;58,92
32999;45715;43963;59,02
33000;45715;39746;59,22
33001;45715;39810;59,31
33002;45715;43965;59,34
33003;45715;45913;59,56
33004;45715;1992;59,74
33005;45715;43247;59,75
33006;45715;902;59,77
33007;45715;3772;60,02
33008;45715;45267;60,10
33009;45715;20325;60,34
33010;45715;9111;60,86
33011;45715;46715;61,09
33012;45715;5715;61,38
33013;45715;7961;61,78
33014;45715;5558;61,90
33015;45715;50978;61,91
33016;45715;42480;63,61
33017;45715;2171;64,82
33018;45715;15711;64,86
33019;45715;39800;65,58
33020;45715;39765;66,33
33021;45715;12518;67,52
33022;45917;45917;0,00
33023;45917;35776;2,84
33024;45917;29673;3,25
33025;45917;35800;3,52
33026;45917;35867;4,07
33027;45917;29676;4,21
33028;45917;39910;4,30
33029;45917;835;4,75
33030;45917;44795;4,93
33031;45917;34557;5,57
33032;45917;46176;6,37
33033;45917;45748;7,35
33034;45917;44114;7,47
33035;45917;35777;7,84
33036;45917;35613;7,99
33037;45917;44486;8,04
33038;45917;39728;8,21
33039;45917;45144;8,70
33040;45917;44836;8,87
33041;45917;45275;8,96
33042;45917;39729;9,15
33043;45917;45262;9,34
33044;45917;13648;9,55
33045;45917;29674;9,60
33046;45917;44842;9,71
33047;45917;35856;9,72
33048;45917;32285;9,80
33049;45917;47819;9,89
33050;45917;44843;10,16
33051;45917;44837;10,19
33052;45917;44692;10,34
33053;45917;9783;10,42
33054;45917;48254;10,59
33055;45917;46758;10,86
33056;45917;50274;10,87
33057;45917;39736;11,04
33058;45917;46243;11,06
33059;45917;13802;11,12
33060;45917;39738;11,28
33061;45917;44910;11,40
33062;45917;50972;11,43
33063;45917;39764;11,71
33064;45917;28560;11,82
33065;45917;16475;11,94
33066;45917;29678;11,96
33067;45917;6129;12,18
33068;45917;45957;12,36
33069;45917;927;12,37
33070;45917;29680;12,40
33071;45917;39742;12,40
33072;45917;44951;12,61
33073;45917;44770;12,77
33074;45917;10890;12,80
33075;45917;29716;13,05
33076;45917;15962;13,13
33077;45917;42482;13,56
33078;45917;50383;13,59
33079;45917;39740;13,63
33080;45917;46256;13,73
33081;45917;46074;14,04
33082;45917;10836;14,09
33083;45917;48510;14,34
33084;45917;29675;14,50
33085;45917;29681;14,55
33086;45917;45281;14,66
33087;45917;33013;14,68
33088;45917;35814;14,69
33089;45917;28634;14,85
33090;45917;35861;15,06
33091;45917;28549;15,14
33092;45917;29672;15,21
33093;45917;50917;15,30
33094;45917;28640;15,35
33095;45917;1988;15,38
